id,regionname,countryname,prodline,lendinginstr,lendinginstrtype,envassesmentcategorycode,supplementprojectflg,productlinetype,projectstatusdisplay,status,project_name,boardapprovaldate,board_approval_month,closingdate,lendprojectcost,ibrdcommamt,idacommamt,totalamt,grantamt,borrower,impagency,url,projectdoc ,majorsector_percent ,sector1,sector2,sector3,sector4,sector5,sector,mjsector1,mjsector2,mjsector3,mjsector4,mjsector5,mjsector,theme1,theme2,theme3,theme4,theme5,theme ,goal,financier,mjtheme1name,mjtheme2name,mjtheme3name,mjtheme4name,mjtheme5name,location
P066155,EUROPE AND CENTRAL ASIA,Russian Federation;Russian Federation,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Tax Administration Modernization 2 Project,2002-10-24T00:00:00Z,October,2008-06-30T00:00:00Z,158;000;000,100;000;000,0,100;000;000,0,RUSSIAN FEDERATION,MINISTRY OF TAXES AND FEES,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P066155,,,Central government administration!$!100!$!BC,,,,,Central government administration;Central government administration,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Law reform!$!14!$!33,Administrative and civil service reform!$!29!$!25,Legal institutions for a market economy!$!14!$!34,Legal institutions for a market economy!$!14!$!34,Tax policy and administration!$!29!$!28,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46800;IBRD46800,Rule of law,Public sector governance,Rule of law,Rule of law,Public sector governance,
P073806,EUROPE AND CENTRAL ASIA,Republic of Azerbaijan;Republic of Azerbaijan,PE,Specific Investment Loan,IN,B,Y,L,Closed,Closed,SUPPLEMENTAL BAKU WATER SUPPLY,2002-12-10T00:00:00Z,December,,14;210;000,0,12;920;000,12;920;000,0,GOVERNMENT OF AZERBAIJAN,APSHERON REGIONAL WATER COMPANY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P073806,,,Water supply!$!100!$!WC,,,,,Water supply;Water supply,Water; sanitation and flood protection!$!WX,,,,,Water; sanitation and flood protection;Water; sanitation and flood protection,Urban services and housing for the poor!$!50!$!71,Natural disaster management!$!50!$!52,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,,Urban development,Social protection and risk management,,,,
P077732,EUROPE AND CENTRAL ASIA,Republic of Serbia;Republic of Serbia,PE,Technical Assistance Loan,IN,C,N,L,Closed,Closed,Privatization & Restructuring of Banks & Enterprises Technical Assistance Project,2002-12-10T00:00:00Z,December,2007-04-30T00:00:00Z,14;980;000,0,11;000;000,11;000;000,0,SAM,PRIVATIZATION AGENCY / BANK REHABILITATION AGENCY,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P077732,,,General industry and trade sector!$!70!$!YZ,Banking!$!27!$!FA,Central government administration!$!3!$!BC,,,General industry and trade sector;General industry and trade sector;Banking;Central government administration,Industry and trade!$!YX,Finance!$!FX,Public Administration; Law; and Justice!$!BX,,,Industry and trade;Industry and trade;Finance;Public Administration; Law; and Justice,State-owned enterprise restructuring and privatization!$!100!$!43,,,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA37230;IDA37230,Financial and private sector development,,,,,
P069532,EUROPE AND CENTRAL ASIA,Republic of Bulgaria;Republic of Bulgaria,PE,Specific Investment Loan,IN,F,N,L,Closed,Closed,Social Investment & Employment Promotion Project (SIEP),2002-12-17T00:00:00Z,December,2009-12-31T00:00:00Z,66;740;000,50;000;000,0,50;000;000,0,REPUBLIC OF BULGARIA,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069532,,,Other social services!$!50!$!JB,General water; sanitation and flood protection sector!$!20!$!WZ,Health!$!15!$!JA,General education sector!$!10!$!EZ,Sub-national government administration!$!5!$!BH,Other social services;Other social services;General water; sanitation and flood protection sector;Health;General education sector;Sub-national government administration,Health and other social services!$!JX,Water; sanitation and flood protection!$!WX,Health and other social services!$!JX,Education!$!EX,Public Administration; Law; and Justice!$!BX,Health and other social services;Health and other social services;Water; sanitation and flood protection;Health and other social services;Education;Public Administration; Law; and Justice,Urban services and housing for the poor!$!28!$!71,Municipal governance and institution building!$!14!$!73,Participation and civic engagement!$!29!$!57,Improving labor markets!$!29!$!51,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46811;IBRD46811;IBRD46810,Urban development,Urban development,Social dev/gender/inclusion,Social protection and risk management,,
P067367,EUROPE AND CENTRAL ASIA,Romania;Romania,PE,Specific Investment Loan,IN,A,N,L,Closed,Closed,Forest Development Project,2002-12-19T00:00:00Z,December,2009-06-30T00:00:00Z,31;890;000,25;000;000,0,25;000;000,0,ROMANIA,MINISTRY OF AGRICULTURE; FOOD AND FORESTS,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P067367,,,Forestry!$!60!$!AT,Central government administration!$!25!$!BC,Agricultural extension and research!$!10!$!AB,Agro-industry!$!3!$!YB,Other social services!$!2!$!JB,Forestry;Forestry;Central government administration;Agricultural extension and research;Agro-industry;Other social services,Agriculture; fishing; and forestry!$!AX,Public Administration; Law; and Justice!$!BX,Agriculture; fishing; and forestry!$!AX,Industry and trade!$!YX,Health and other social services!$!JX,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Public Administration; Law; and Justice;Agriculture; fishing; and forestry;Industry and trade;Health and other social services,Other environment and natural resources management!$!29!$!86,Law reform!$!14!$!33,Rural services and infrastructure!$!14!$!78,Environmental policies and institutions!$!29!$!82,Environmental policies and institutions!$!29!$!82,,Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Millennium Development Goals,IBRD46830;IBRD46830,Environment and natural resources management,Rule of law,Rural development,Environment and natural resources management,Environment and natural resources management,
P069857,EUROPE AND CENTRAL ASIA,Ukraine;Ukraine,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Tuberculosis and HIV/AIDS Control Project,2002-12-19T00:00:00Z,December,2009-09-30T00:00:00Z,77;000;000,60;000;000,0,60;000;000,0,UKRAINE,MINISTRY OF HEALTH; SDP (UNDER THE CABINET OF MINISTERS),http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P069857,,,Health!$!75!$!JA,Law and justice!$!15!$!BG,Other social services!$!5!$!JB,Central government administration!$!5!$!BC,,Health;Health;Law and justice;Other social services;Central government administration,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,Health and other social services!$!JX,Public Administration; Law; and Justice!$!BX,,Health and other social services;Health and other social services;Public Administration; Law; and Justice;Health and other social services;Public Administration; Law; and Justice,HIV/AIDS!$!25!$!88,Tuberculosis!$!50!$!93,Tuberculosis!$!50!$!93,HIV/AIDS!$!25!$!88,Health system performance!$!25!$!67,,Millennium Development Goals;Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities,IBRD46820;IBRD46820,Human development,Human development,Human development,Human development,Human development,
P041442,EUROPE AND CENTRAL ASIA,Republic of Albania;Republic of Albania,PE,Specific Investment Loan,IN,F,N,L,Closed,Closed,Municipal Water & Wastewater Project,2003-01-28T00:00:00Z,January,2009-12-31T00:00:00Z,21;930;000,0,15;000;000,15;000;000,0,GOVERNMENT OF ALBANIA,MINISTRY OF TERRITORIAL ADJUSTMENT AND TOURISM,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P041442,,,Water supply!$!80!$!WC,Sanitation!$!20!$!WA,,,,Water supply;Water supply;Sanitation,Water; sanitation and flood protection!$!WX,Water; sanitation and flood protection!$!WX,,,,Water; sanitation and flood protection;Water; sanitation and flood protection;Water; sanitation and flood protection,Infrastructure services for private sector development!$!40!$!39,Urban services and housing for the poor!$!40!$!71,Other human development!$!20!$!70,,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IDA37300;IDA37300,Financial and private sector development,Urban development,Human development,,,
P083511,EUROPE AND CENTRAL ASIA,Republic of Moldova;Republic of Moldova,RE,Technical Assistance Loan,IN,C,N,L,Closed,Closed,Statistical Capacity Building Technical Assistance Partnership,2003-02-12T00:00:00Z,February,2005-12-31T00:00:00Z,220;000,0,0,0,220;000,MINISTRY OF FINANCE OF MOLDOVA,PROJECT FOR STRENGTHENING THE NATIONAL STAT CAP BLDG,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P083511,,,General public administration sector!$!100!$!BZ,,,,,General public administration sector;General public administration sector,Public Administration; Law; and Justice!$!BX,,,,,Public Administration; Law; and Justice;Public Administration; Law; and Justice,Economic statistics; modeling and forecasting!$!100!$!22,,,,,,Global Public Goods Priorities;Global Public Goods Priorities,,Economic management,,,,,
P067051,EUROPE AND CENTRAL ASIA,Republic of Bulgaria;Republic of Bulgaria,PE,Programmatic Structural Adjustment Loan,AD,C,N,L,Closed,Closed,Programmatic Adjustment Loan (PAL),2003-02-20T00:00:00Z,February,2003-12-31T00:00:00Z,150;000;000,150;000;000,0,150;000;000,0,GOVERNMENT OF BULGARIA,COUNCIL FOR STRUCTURAL REFORM,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P067051,,,General public administration sector!$!30!$!BZ,General industry and trade sector!$!30!$!YZ,General finance sector!$!30!$!FZ,General energy sector!$!5!$!LZ,Railways!$!5!$!TW,General public administration sector;General public administration sector;General industry and trade sector;General finance sector;General energy sector;Railways,Public Administration; Law; and Justice!$!BX,Industry and trade!$!YX,Finance!$!FX,Energy and mining!$!LX,Transportation!$!TX,Public Administration; Law; and Justice;Public Administration; Law; and Justice;Industry and trade;Finance;Energy and mining;Transportation,Regulation and competition policy!$!33!$!40,International financial architecture!$!17!$!46,State-owned enterprise restructuring and privatization!$!33!$!43,Legal institutions for a market economy!$!17!$!34,Legal institutions for a market economy!$!17!$!34,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Global Public Goods Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD71580;IBRD71580,Financial and private sector development,Trade and integration,Financial and private sector development,Rule of law,Rule of law,
P048795,EUROPE AND CENTRAL ASIA,Europe and Central Asia;Europe and Central Asia,GE,Specific Investment Loan,IN,B,N,L,Closed,Closed,Baltic Sea Regional GEF Project - Phase I,2003-02-25T00:00:00Z,February,2007-06-30T00:00:00Z,12;120;000,0,0,0,5;500;000,HELCOM,ESTONIA; LATVIA; LITHUANIA; POLAND; RUSSIAN FEDERATION,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P048795,,,General agriculture; fishing and forestry sector!$!75!$!AZ,Animal production!$!25!$!AJ,,,,General agriculture; fishing and forestry sector;General agriculture; fishing and forestry sector;Animal production,Agriculture; fishing; and forestry!$!AX,Agriculture; fishing; and forestry!$!AX,,,,Agriculture; fishing; and forestry;Agriculture; fishing; and forestry;Agriculture; fishing; and forestry,Biodiversity!$!29!$!80,Regional integration!$!14!$!47,Regional integration!$!14!$!47,Biodiversity!$!29!$!80,Environmental policies and institutions!$!29!$!82,,Millennium Development Goals;Millennium Development Goals;Global Public Goods Priorities;Millennium Development Goals;Global Public Goods Priorities;Global Public Goods Priorities,,Environment and natural resources management,Trade and integration,Trade and integration,Environment and natural resources management,Environment and natural resources management,
P080376,EUROPE AND CENTRAL ASIA,Georgia;Georgia,PE,Specific Investment Loan,IN,B,Y,L,Closed,Closed,Georgia Earthquake Work,2003-03-13T00:00:00Z,March,,6;180;000,0,5;000;000,5;000;000,0,MINISTRY OF FINANCE,GEORGIA SOCIAL INVESTMENT FUND,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P080376,,,General education sector!$!50!$!EZ,Primary education!$!50!$!EP,,,,General education sector;General education sector;Primary education,Education!$!EX,Education!$!EX,,,,Education;Education;Education,Urban services and housing for the poor!$!34!$!71,Education for all!$!33!$!65,Education for all!$!33!$!65,Natural disaster management!$!33!$!52,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Corporate Advocacy Priorities,,Urban development,Human development,Human development,Social protection and risk management,,
P075758,EUROPE AND CENTRAL ASIA,Republic of Armenia;Republic of Armenia,PE,Structural Adjustment Loan,AD,U,N,L,Closed,Closed,Structural Adjustment Credit 5 (SAC 5),2003-03-13T00:00:00Z,March,2004-06-30T00:00:00Z,40;000;000,0,40;000;000,40;000;000,0,GOVERNMENT OF THE REPUBLIC OF ARMENIA,MINISTRY OF FINANCE,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P075758,,,Other social services!$!30!$!JB,General industry and trade sector!$!25!$!YZ,General public administration sector!$!25!$!BZ,General energy sector!$!10!$!LZ,General finance sector!$!10!$!FZ,Other social services;Other social services;General industry and trade sector;General public administration sector;General energy sector;General finance sector,Health and other social services!$!JX,Industry and trade!$!YX,Public Administration; Law; and Justice!$!BX,Energy and mining!$!LX,Finance!$!FX,Health and other social services;Health and other social services;Industry and trade;Public Administration; Law; and Justice;Energy and mining;Finance,Education for all!$!20!$!65,Public expenditure; financial management and procurement!$!20!$!27,Health system performance!$!20!$!67,Education for all!$!20!$!65,Legal institutions for a market economy!$!20!$!34,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Millennium Development Goals;Corporate Advocacy Priorities,IDA37370;IDA37370,Human development,Public sector governance,Human development,Human development,Rule of law,
P046497,EUROPE AND CENTRAL ASIA,Russian Federation;Russian Federation,PE,Specific Investment Loan,IN,C,N,L,Closed,Closed,Health Reform Implementation Project,2003-03-18T00:00:00Z,March,2009-04-30T00:00:00Z,41;210;000,30;000;000,0,30;000;000,0,GOVT. OF RUSSIA,MINISTRY OF HEALTH,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P046497,,,Health!$!70!$!JA,Non-compulsory health finance!$!10!$!FB,Central government administration!$!10!$!BC,Sub-national government administration!$!10!$!BH,,Health;Health;Non-compulsory health finance;Central government administration;Sub-national government administration,Health and other social services!$!JX,Finance!$!FX,Public Administration; Law; and Justice!$!BX,Public Administration; Law; and Justice!$!BX,,Health and other social services;Health and other social services;Finance;Public Administration; Law; and Justice;Public Administration; Law; and Justice,Law reform!$!17!$!33,Decentralization!$!17!$!26,Administrative and civil service reform!$!33!$!25,Health system performance!$!33!$!67,,,Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities;Corporate Advocacy Priorities,IBRD46850;IBRD46850,Rule of law,Public sector governance,Public sector governance,Human development,,
